id,playtime_forever,genres,year
435600,0.0,RPG,2014
435600,0.0,Early Access,2014
435780,0.0,Action,2014
435790,2800.0,Indie,2015
435790,2800.0,RPG,2015
435790,2800.0,Simulation,2015
435790,2800.0,Strategy,2015
435800,1017.0,Action,2024
435800,1017.0,Adventure,2024
435800,1017.0,Indie,2024
435800,1017.0,RPG,2024
435840,31.0,Casual,2024
435840,31.0,Indie,2024
435970,7457.0,Action,2024
435970,7457.0,Adventure,2024
435970,7457.0,Indie,2024
435970,7457.0,RPG,2024
436000,216.0,Action,2015
436000,216.0,Casual,2015
436000,216.0,Indie,2015
436060,1593.0,Adventure,2015
436060,1593.0,Indie,2015
436060,1593.0,Casual,2015
436060,1593.0,RPG,2015
436110,3319.0,Casual,2015
436110,3319.0,Indie,2015
436110,3319.0,Racing,2015
436140,4317.0,Casual,2015
436140,4317.0,Simulation,2015
436150,58448.0,Action,2024
436150,58448.0,Indie,2024
436160,2487.0,Casual,2014
436160,2487.0,Indie,2014
436220,335.0,Action,2014
436220,335.0,Adventure,2014
436220,335.0,RPG,2014
436220,335.0,Indie,2014
436270,172.0,Action,2014
436270,172.0,Free to Play,2014
436270,172.0,Indie,2014
436280,3450.0,Action,2014
436280,3450.0,Free to Play,2014
436280,3450.0,Indie,2014
436300,15532.0,Action,2014
436300,15532.0,Free to Play,2014
436300,15532.0,Indie,2014
436320,11253.0,Action,2015
436320,11253.0,Free to Play,2015
436320,11253.0,Indie,2015
436350,3358.0,Action,2014
436350,3358.0,Free to Play,2014
436350,3358.0,Indie,2014
436360,2182.0,Casual,2014
436360,2182.0,Simulation,2014
436390,779.0,Casual,2015
436390,779.0,Simulation,2015
436430,0.0,Action,2015
436430,0.0,Indie,2015
436470,338.0,Action,2014
436470,338.0,Indie,2014
436480,1143.0,Casual,2014
436480,1143.0,Indie,2014
436480,1143.0,Simulation,2014
436490,18.0,Action,2015
436490,18.0,Adventure,2015
436490,18.0,Free to Play,2015
436490,18.0,Massively Multiplayer,2015
436490,18.0,RPG,2015
436500,1336.0,Action,2015
436500,1336.0,Casual,2015
436500,1336.0,Indie,2015
436510,0.0,Action,2014
436510,0.0,Casual,2014
436510,0.0,Indie,2014
436520,4140.0,Simulation,2014
436530,2349.0,Adventure,2014
436530,2349.0,Simulation,2014
436530,2349.0,Strategy,2014
436560,3175.0,Action,2014
436560,3175.0,Casual,2014
436560,3175.0,Indie,2014
436820,3654.0,Casual,2024
436820,3654.0,Indie,2024
436820,3654.0,Strategy,2024
436860,113.0,Indie,2015
436860,113.0,RPG,2015
436860,113.0,Early Access,2015
436870,223.0,Action,2015
436870,223.0,Adventure,2015
436870,223.0,Casual,2015
436870,223.0,Indie,2015
436870,223.0,Strategy,2015
436870,223.0,Early Access,2015
436940,200.0,Action,2024
436940,200.0,Indie,2024
436940,200.0,Early Access,2024
436940,200.0,Casual,2024
436950,0.0,Adventure,2024
436950,0.0,Casual,2024
436950,0.0,Indie,2024
436950,0.0,Early Access,2024
437000,2136.0,Action,2015
437000,2136.0,Adventure,2015
437000,2136.0,Indie,2015
437020,3797.0,Action,2024
437020,3797.0,Massively Multiplayer,2024
437020,3797.0,Free to Play,2024
437030,6310.0,Action,2015
437030,6310.0,Casual,2015
437030,6310.0,Indie,2015
437080,129.0,Adventure,2015
437080,129.0,Casual,2015
437080,129.0,Indie,2015
437090,2329.0,Design &amp; Illustration,2015
437100,217.0,Action,2015
437100,217.0,Early Access,2015
437160,2391.0,Simulation,2014
437170,105.0,Adventure,2014
437170,105.0,Indie,2014
437180,1491.0,Casual,2014
437180,1491.0,Indie,2014
437180,1491.0,Simulation,2014
437220,1445182.0,Simulation,2013
437220,1445182.0,Early Access,2013
437220,1445182.0,Casual,2013
437220,1445182.0,Racing,2013
437340,78.0,Strategy,2014
437400,699.0,Adventure,2024
437400,699.0,Casual,2024
437400,699.0,Indie,2024
437400,699.0,RPG,2024
437420,2729.0,Casual,2014
437510,473.0,Adventure,2014
437510,473.0,Casual,2014
437510,473.0,Indie,2014
437520,4.0,Casual,2024
437520,4.0,Indie,2024
437520,4.0,RPG,2024
437520,4.0,Simulation,2024
437520,4.0,Strategy,2024
437530,47.0,Adventure,2013
437530,47.0,Casual,2013
437530,47.0,Indie,2013
437660,0.0,Action,2014
437660,0.0,Sports,2014
437710,0.0,Action,2014
437710,0.0,Indie,2014
437740,2.0,Action,2015
437740,2.0,Indie,2015
437750,0.0,Indie,2013
437750,0.0,Early Access,2013
437870,471.0,Indie,2015
437880,4177.0,Free to Play,2024
437880,4177.0,Indie,2024
437890,24.0,Action,2015
437890,24.0,Adventure,2015
437890,24.0,Indie,2015
437900,4056.0,Action,2024
437900,4056.0,Adventure,2024
437900,4056.0,Casual,2024
437900,4056.0,Indie,2024
437920,817.0,RPG,2013
438000,4313.0,Adventure,2024
438000,4313.0,Indie,2024
438000,4313.0,Simulation,2024
438010,11734.0,Adventure,2024
438010,11734.0,Casual,2024
438010,11734.0,Indie,2024
438020,885.0,Adventure,2024
438020,885.0,Indie,2024
438020,885.0,Early Access,2024
438030,21746.0,Adventure,2013
438030,21746.0,RPG,2013
438030,21746.0,Indie,2013
438040,482462.0,Action,2024
438040,482462.0,Adventure,2024
438040,482462.0,Indie,2024
438080,8271.0,Action,2015
438080,8271.0,Indie,2015
438090,963.0,Casual,2015
438090,963.0,Indie,2015
438110,0.0,Adventure,2024
438110,0.0,Casual,2024
438110,0.0,Indie,2024
438130,31630.0,RPG,2024
438130,31630.0,Indie,2024
438140,3092.0,Action,2024
438140,3092.0,Casual,2024
438140,3092.0,Indie,2024
438140,3092.0,Simulation,2024
438160,17.0,Casual,2024
438160,17.0,Indie,2024
438180,14703.0,Action,2024
438180,14703.0,Adventure,2024
438180,14703.0,Indie,2024
438270,18070.0,Strategy,2024
438270,18070.0,Early Access,2024
438300,46.0,Indie,2014
438300,46.0,Simulation,2014
438310,155.0,Action,2024
438310,155.0,Indie,2024
438310,155.0,Massively Multiplayer,2024
438310,155.0,Strategy,2024
438330,152.0,Free to Play,2015
438330,152.0,Massively Multiplayer,2015
438330,152.0,RPG,2015
438340,1132.0,Free to Play,2015
438340,1132.0,Massively Multiplayer,2015
438340,1132.0,RPG,2015
438350,7.0,Free to Play,2015
438350,7.0,Massively Multiplayer,2015
438350,7.0,RPG,2015
438430,6625.0,Free to Play,2024
438430,6625.0,Massively Multiplayer,2024
438430,6625.0,RPG,2024
438440,0.0,Action,2024
438440,0.0,Adventure,2024
438440,0.0,Casual,2024
438440,0.0,Indie,2024
438440,0.0,Simulation,2024
438480,5235.0,Action,2015
438480,5235.0,Indie,2015
438490,77908.0,Action,2014
438510,0.0,Action,2013
438520,0.0,Action,2024
438530,0.0,Action,2014
438600,21975.0,Action,2014
438640,90247.0,Action,2014
438650,32.0,Action,2014
438650,32.0,Indie,2014
438650,32.0,RPG,2014
438650,32.0,Sports,2014
438650,32.0,Adventure,2014
438660,1467.0,Action,2013
438660,1467.0,Indie,2013
438660,1467.0,RPG,2013
438680,20279.0,Action,2011
438720,335.0,Action,2024
438780,8.0,Action,2015
438790,912.0,Action,2014
438820,695.0,Action,2015
438920,1816.0,Action,2014
438940,719.0,Action,2015
439190,19030.0,Adventure,2014
439250,15084.0,Action,2015
439260,26.0,Action,2015
439310,465.0,Action,2024
439400,0.0,Action,2015
439440,22.0,Action,2015
439550,341.0,Action,2024
439700,7999.0,Action,2024
439720,4848.0,Action,2014
439730,641.0,Action,2014
439740,0.0,Action,2015
439750,310.0,Action,2015
439770,1143.0,Action,2015
439900,0.0,Action,2014
439910,7269.0,Action,2013
439920,5169.0,Action,2014
439920,5169.0,Adventure,2014
439920,5169.0,Casual,2014
439920,5169.0,Indie,2014
439930,3308.0,Action,2014
439940,21130.0,Indie,2014
439940,21130.0,Simulation,2014
439940,21130.0,Strategy,2014
439950,21.0,Adventure,2014
439950,21.0,RPG,2014
439950,21.0,Indie,2014
440020,903.0,Indie,2014
440020,903.0,Casual,2014
440090,18888.0,Animation &amp; Modeling,2014
440090,18888.0,Design &amp; Illustration,2014
440090,18888.0,Education,2014
440090,18888.0,Utilities,2014
440140,0.0,Casual,2024
440140,0.0,Strategy,2024
440150,0.0,Casual,2014
440150,0.0,Free to Play,2014
440150,0.0,Strategy,2014
440160,7.0,Casual,2015
440160,7.0,Strategy,2015
440260,1195.0,Adventure,2014
440260,1195.0,Indie,2014
440260,1195.0,RPG,2014
440280,102.0,Action,2014
440280,102.0,Indie,2014
440330,14.0,Action,2015
440330,14.0,Casual,2015
440330,14.0,Free to Play,2015
440330,14.0,Indie,2015
440330,14.0,Massively Multiplayer,2015
440340,6386.0,Action,2015
440340,6386.0,Casual,2015
440340,6386.0,Free to Play,2015
440340,6386.0,Indie,2015
440340,6386.0,Massively Multiplayer,2015
440340,6386.0,RPG,2015
440380,2829.0,Action,2015
440380,2829.0,Casual,2015
440380,2829.0,Indie,2015
440410,189.0,Action,2015
440410,189.0,Casual,2015
440410,189.0,Free to Play,2015
440410,189.0,Indie,2015
440410,189.0,Massively Multiplayer,2015
440430,63.0,Action,2014
440430,63.0,Casual,2014
440430,63.0,Free to Play,2014
440430,63.0,Indie,2014
440430,63.0,Massively Multiplayer,2014
440431,85.0,Indie,2015
440431,85.0,Sports,2015
440432,33.0,Action,2015
440432,33.0,Free to Play,2015
440432,33.0,Indie,2015
440432,33.0,Massively Multiplayer,2015
440432,33.0,RPG,2015
440432,33.0,Strategy,2015
440433,16.0,Indie,2014
440433,16.0,RPG,2014
440433,16.0,Strategy,2014
440433,16.0,Utilities,2014
440434,7.0,Indie,2011
440434,7.0,Simulation,2011
440435,14.0,Indie,2014
440435,14.0,RPG,2014
440435,14.0,Strategy,2014
440435,14.0,Utilities,2014
440436,28.0,Casual,2014
440436,28.0,Indie,2014
440437,11.0,Adventure,2013
440437,11.0,Indie,2013
440438,137.0,Animation &amp; Modeling,2013
440438,137.0,Audio Production,2013
440438,137.0,Design &amp; Illustration,2013
440438,137.0,Utilities,2013
440438,137.0,Video Production,2013
440438,137.0,Web Publishing,2013
440470,0.0,Action,2013
440470,0.0,Indie,2013
440470,0.0,RPG,2013
440470,0.0,Strategy,2013
440520,724.0,RPG,2014
440520,724.0,Strategy,2014
440540,4303.0,Adventure,2015
440540,4303.0,Indie,2015
440550,152.0,Casual,2014
440630,2478.0,Action,2024
440630,2478.0,Indie,2024
440630,2478.0,Early Access,2024
440650,130.0,Action,2015
440650,130.0,Adventure,2015
440650,130.0,Indie,2015
440650,130.0,Massively Multiplayer,2015
440650,130.0,RPG,2015
440650,130.0,Early Access,2015
440720,8.0,Indie,2015
440720,8.0,RPG,2015
440730,2244.0,Adventure,2015
440730,2244.0,Casual,2015
440740,3176.0,Adventure,2015
440740,3176.0,Indie,2015
440740,3176.0,Strategy,2015
440740,3176.0,Early Access,2015
440740,3176.0,RPG,2015
440750,1342.0,Action,2015
440750,1342.0,Casual,2015
440750,1342.0,Indie,2015
440760,13130.0,Action,2024
440760,13130.0,Adventure,2024
440770,60.0,Casual,2015
440770,60.0,Indie,2015
440790,268.0,Action,2024
440790,268.0,Free to Play,2024
440790,268.0,Massively Multiplayer,2024
440790,268.0,Racing,2024
440790,268.0,Strategy,2024
440790,268.0,Adventure,2024
440800,185.0,Action,2015
440800,185.0,Indie,2015
440800,185.0,Strategy,2015
440800,185.0,Early Access,2015
440810,37741.0,Adventure,2015
440810,37741.0,Casual,2015
440810,37741.0,Indie,2015
440870,175.0,Casual,2015
440870,175.0,Indie,2015
440880,1289.0,Indie,2015
440880,1289.0,RPG,2015
440950,1370.0,Simulation,2015
440950,1370.0,Strategy,2015
441020,13448.0,Strategy,2015
441050,487.0,Casual,2014
441050,487.0,Indie,2014
441050,487.0,Simulation,2014
441060,0.0,Action,2024
441060,0.0,Casual,2024
441230,213.0,Indie,2014
441280,0.0,Adventure,2015
441280,0.0,Indie,2015
441280,0.0,RPG,2015
441380,1151.0,Animation &amp; Modeling,2024
441380,1151.0,Design &amp; Illustration,2024
441450,1.0,Indie,2024
441450,1.0,Simulation,2024
441450,1.0,Early Access,2024
441451,48.0,Indie,2015
441452,320.0,Action,2015
441452,320.0,Free to Play,2015
441453,1.0,Action,2015
441453,1.0,Adventure,2015
441454,0.0,Adventure,2014
441454,0.0,Casual,2014
441454,0.0,Indie,2014
441455,0.0,Casual,2015
441455,0.0,Indie,2015
441456,0.0,Casual,2024
441456,0.0,Indie,2024
441457,10.0,Action,2024
441457,10.0,Adventure,2024
441457,10.0,Indie,2024
441510,509.0,Casual,2014
441510,509.0,Indie,2014
441510,509.0,Strategy,2014
441540,449.0,Free to Play,2015
441540,449.0,Strategy,2015
441550,16304.0,Adventure,2014
441550,16304.0,Casual,2014
441640,75.0,Action,2024
441640,75.0,Adventure,2024
441640,75.0,Indie,2024
441640,75.0,RPG,2024
441640,75.0,Strategy,2024
441640,75.0,Early Access,2024
441670,2313.0,Adventure,2024
441670,2313.0,Indie,2024
441680,89.0,Action,2013
441680,89.0,Adventure,2013
441680,89.0,Casual,2013
441680,89.0,Indie,2013
441680,89.0,RPG,2013
441680,89.0,Simulation,2013
441680,89.0,Strategy,2013
441770,3.0,Action,2014
441770,3.0,Adventure,2014
441770,3.0,Casual,2014
441770,3.0,Indie,2014
441790,16219.0,Casual,2024
441790,16219.0,Indie,2024
441790,16219.0,Strategy,2024
441830,18957.0,Casual,2014
441830,18957.0,Indie,2014
441830,18957.0,Simulation,2014
441870,68757.0,Action,2013
441870,68757.0,Casual,2013
441920,1311.0,Action,2015
442000,0.0,Indie,2014
442070,8971.0,Action,2015
442070,8971.0,Casual,2015
442080,790044.0,Action,2015
442080,790044.0,Adventure,2015
442080,790044.0,Free to Play,2015
442080,790044.0,Massively Multiplayer,2015
442080,790044.0,RPG,2015
442110,4668.0,Adventure,2013
442110,4668.0,Indie,2013
442110,4668.0,RPG,2013
442140,11.0,Action,2013
442140,11.0,Adventure,2013
442140,11.0,Massively Multiplayer,2013
442140,11.0,RPG,2013
442180,2.0,Indie,2014
442180,2.0,Racing,2014
442210,5406.0,Indie,2015
442210,5406.0,Simulation,2015
442210,5406.0,Strategy,2015
442220,129.0,Action,2024
442220,129.0,Adventure,2024
442220,129.0,Indie,2024
442220,129.0,RPG,2024
442260,105.0,Adventure,2024
442260,105.0,RPG,2024
442290,2504.0,Free to Play,2014
442290,2504.0,Indie,2014
442500,5201.0,Adventure,2014
442500,5201.0,Indie,2014
442500,5201.0,Simulation,2014
442500,5201.0,Strategy,2014
442500,5201.0,Action,2014
442700,3.0,Simulation,2014
442710,9651.0,Simulation,2013
442810,7858.0,Action,2013
442810,7858.0,Indie,2013
442810,7858.0,Strategy,2013
442890,6427.0,Casual,2014
442890,6427.0,Simulation,2014
443020,1054.0,Action,2024
443020,1054.0,Indie,2024
443070,0.0,Casual,2024
443070,0.0,Simulation,2024
443080,12741.0,Casual,2024
443080,12741.0,Simulation,2024
443250,333.0,Casual,2014
443250,333.0,Simulation,2014
443260,1227.0,Action,2014
443260,1227.0,Adventure,2014
443260,1227.0,Indie,2014
443260,1227.0,Simulation,2014
443330,7164.0,Indie,2014
443330,7164.0,Simulation,2014
443330,7164.0,Strategy,2014
443370,380.0,Action,2013
443370,380.0,Adventure,2013
443370,380.0,Indie,2013
443370,380.0,Simulation,2013
443370,380.0,Casual,2013
443380,10200.0,Indie,2015
443380,10200.0,Strategy,2015
443420,5076.0,Casual,2014
443420,5076.0,Indie,2014
443450,653.0,Casual,2014
443450,653.0,Indie,2014
443460,8733.0,Indie,2015
443460,8733.0,Simulation,2015
443530,119.0,Indie,2015
443530,119.0,Simulation,2015
443570,454.0,Indie,2013
443570,454.0,Simulation,2013
443580,7878.0,Indie,2014
443580,7878.0,Simulation,2014
443630,289.0,Action,2014
443630,289.0,Adventure,2014
443630,289.0,Indie,2014
443630,289.0,RPG,2014
443650,461.0,Indie,2014
443650,461.0,RPG,2014
443650,461.0,Strategy,2014
443680,1404.0,Adventure,2014
443680,1404.0,Casual,2014
443680,1404.0,Indie,2014
443680,1404.0,Simulation,2014
443700,5.0,Indie,2014
443700,5.0,RPG,2014
443700,5.0,Strategy,2014
443750,0.0,Indie,2013
443750,0.0,RPG,2013
443750,0.0,Strategy,2013
443750,0.0,Utilities,2013
443800,399.0,Strategy,2013
443800,399.0,Indie,2013
443810,106017.0,Indie,2013
443810,106017.0,RPG,2013
443810,106017.0,Strategy,2013
443830,183.0,Action,2024
443830,183.0,Casual,2024
443830,183.0,Indie,2024
443860,19.0,Indie,2014
443860,19.0,RPG,2014
443860,19.0,Strategy,2014
443860,19.0,Utilities,2014
443890,0.0,RPG,2014
443940,321.0,Adventure,2014
443940,321.0,Casual,2014
443940,321.0,Indie,2014
443970,90.0,RPG,2015
443980,9354.0,Indie,2015
443980,9354.0,RPG,2015
443980,9354.0,Strategy,2015
443980,9354.0,Utilities,2015
444000,3538.0,RPG,2013
444090,155286.0,RPG,2014
444130,1207.0,RPG,2015
444140,30520.0,RPG,2015
444160,4314.0,RPG,2024
444180,8.0,RPG,2024
444190,6772.0,RPG,2024
444210,0.0,RPG,2015
444220,16040.0,RPG,2015
444250,11409.0,Adventure,2014
444250,11409.0,Casual,2014
444250,11409.0,Indie,2014
444250,11409.0,RPG,2014
444250,11409.0,Early Access,2014
444260,9517.0,Indie,2015
444260,9517.0,Simulation,2015
444260,9517.0,Strategy,2015
444270,1806.0,Action,2014
444270,1806.0,Indie,2014
444270,1806.0,Casual,2014
444280,5630.0,RPG,2013
444280,5630.0,Strategy,2013
444290,0.0,Indie,2024
444290,0.0,Racing,2024
444320,0.0,Casual,2013
444320,0.0,Free to Play,2013
444320,0.0,Massively Multiplayer,2013
444320,0.0,Sports,2013
444350,13.0,Adventure,2015
444350,13.0,Casual,2015
444350,13.0,Indie,2015
444350,13.0,Sports,2015
444350,13.0,Strategy,2015
444410,1670.0,Action,2015
444410,1670.0,Adventure,2015
444410,1670.0,Casual,2015
444410,1670.0,Indie,2015
444410,1670.0,RPG,2015
444410,1670.0,Strategy,2015
444420,137.0,Indie,2024
444420,137.0,Strategy,2024
444430,0.0,RPG,2014
444430,0.0,Adventure,2014
444440,5500.0,Adventure,2015
444440,5500.0,Casual,2015
444440,5500.0,Indie,2015
444460,7548.0,Adventure,2024
444460,7548.0,Indie,2024
444480,17968.0,Indie,2024
444480,17968.0,Simulation,2024
444480,17968.0,Early Access,2024
444520,0.0,Adventure,2024
444520,0.0,Indie,2024
444520,0.0,Strategy,2024
444530,52.0,Adventure,2024
444530,52.0,Indie,2024
444550,497.0,Adventure,2024
444550,497.0,Casual,2024
444550,497.0,Indie,2024
444560,24531.0,Adventure,2024
444560,24531.0,Casual,2024
444560,24531.0,Indie,2024
444580,15.0,Action,2024
444580,15.0,Indie,2024
444590,388.0,Simulation,2015
444590,388.0,Strategy,2015
444620,304.0,Simulation,2014
444620,304.0,Strategy,2014
444640,484802.0,Indie,2014
444650,368.0,Adventure,2015
444650,368.0,Casual,2015
444650,368.0,Indie,2015
444670,178.0,Adventure,2015
444670,178.0,Casual,2015
444670,178.0,Indie,2015
444710,34.0,Adventure,2013
444710,34.0,Casual,2013
444710,34.0,Indie,2013
444710,34.0,RPG,2013
444710,34.0,Early Access,2013
444720,7358.0,Simulation,2015
444740,0.0,Action,2024
444740,0.0,Adventure,2024
444740,0.0,Casual,2024
444740,0.0,Indie,2024
444770,46.0,Action,2024
444770,46.0,Adventure,2024
444770,46.0,Casual,2024
444770,46.0,Indie,2024
444790,3289.0,Action,2024
444790,3289.0,Adventure,2024
444790,3289.0,Casual,2024
444790,3289.0,Indie,2024
444800,4499.0,Action,2013
444800,4499.0,Adventure,2013
444800,4499.0,Casual,2013
444800,4499.0,Indie,2013
444860,220.0,Action,2013
444860,220.0,Indie,2013
444860,220.0,RPG,2013
444860,220.0,Strategy,2013
444860,220.0,Adventure,2013
444870,893.0,Action,2015
444870,893.0,Adventure,2015
444870,893.0,Free to Play,2015
444870,893.0,RPG,2015
444880,439.0,Adventure,2014
444880,439.0,Indie,2014
444930,1334.0,Indie,2014
444930,1334.0,Simulation,2014
444930,1334.0,Strategy,2014
444940,317.0,Free to Play,2015
444940,317.0,Indie,2015
444940,317.0,Early Access,2015
445040,2268.0,Action,2015
445040,2268.0,Adventure,2015
445040,2268.0,Indie,2015
445040,2268.0,Massively Multiplayer,2015
445040,2268.0,RPG,2015
445110,3332.0,Casual,2015
445110,3332.0,Indie,2015
445130,897.0,Action,2014
445130,897.0,Indie,2014
445140,70.0,Adventure,2015
445140,70.0,Strategy,2015
445170,2533.0,Adventure,2013
445170,2533.0,Casual,2013
445170,2533.0,Indie,2013
445210,192.0,Indie,2014
445210,192.0,RPG,2014
445210,192.0,Strategy,2014
445210,192.0,Early Access,2014
445230,1011.0,Casual,2015
445230,1011.0,Indie,2015
445230,1011.0,Action,2015
445310,2048.0,Indie,2015
445310,2048.0,Simulation,2015
445310,2048.0,Strategy,2015
445420,11035.0,RPG,2014
445550,0.0,RPG,2012
445600,1038.0,RPG,2024
445730,5.0,RPG,2012
445750,216.0,Casual,2012
445750,216.0,Indie,2012
445770,2486.0,Casual,2011
445770,2486.0,Racing,2011
445840,3.0,Indie,2015
445840,3.0,RPG,2015
445840,3.0,Strategy,2015
445840,3.0,Early Access,2015
445880,17.0,Adventure,2024
445880,17.0,Casual,2024
445880,17.0,Indie,2024
445880,17.0,RPG,2024
445880,17.0,Simulation,2024
445880,17.0,Early Access,2024
445900,1.0,Action,2014
445900,1.0,Casual,2014
445900,1.0,Indie,2014
446000,67.0,Casual,2024
446000,67.0,Indie,2024
446020,32758.0,RPG,2015
446040,826.0,Action,2015
446040,826.0,Indie,2015
446040,826.0,Early Access,2015
446050,0.0,Action,2014
446050,0.0,Adventure,2014
446050,0.0,Indie,2014
446050,0.0,Simulation,2014
446100,117.0,Action,2015
446100,117.0,Casual,2015
446100,117.0,Indie,2015
446120,3815.0,Adventure,2015
446120,3815.0,Casual,2015
446240,0.0,Action,2015
446240,0.0,Casual,2015
446240,0.0,Indie,2015
446240,0.0,Simulation,2015
446240,0.0,Strategy,2015
446310,1912.0,Casual,2015
446310,1912.0,Indie,2015
446330,1623.0,Action,2024
446330,1623.0,Adventure,2024
446330,1623.0,Indie,2024
446380,3202.0,Casual,2024
446380,3202.0,Indie,2024
446390,3801.0,Action,2024
446390,3801.0,Adventure,2024
446390,3801.0,Indie,2024
446430,0.0,Simulation,2024
446440,0.0,Simulation,2024
446450,0.0,Adventure,2024
446450,0.0,Indie,2024
446450,0.0,RPG,2024
446460,0.0,Casual,2014
446460,0.0,Indie,2014
446460,0.0,Simulation,2014
446470,966.0,Adventure,2014
446470,966.0,Indie,2014
446470,966.0,RPG,2014
446470,966.0,Casual,2014
446480,82.0,Indie,2024
446480,82.0,Sports,2024
446480,82.0,Early Access,2024
446490,8.0,Adventure,2013
446490,8.0,Casual,2013
446490,8.0,Indie,2013
446590,145.0,Action,2014
446590,145.0,Adventure,2014
446590,145.0,Indie,2014
446620,3247.0,Adventure,2024
446620,3247.0,Indie,2024
446620,3247.0,Casual,2024
446640,17545.0,Strategy,2013
446750,1564.0,Indie,2013
446750,1564.0,Strategy,2013
446770,1277.0,Indie,2024
446830,14.0,Free to Play,2012
446830,14.0,Indie,2012
446830,14.0,RPG,2012
446830,14.0,Strategy,2012
446870,54.0,Indie,2014
446870,54.0,Simulation,2014
446910,1430.0,Casual,2014
446910,1430.0,Free to Play,2014
446910,1430.0,Indie,2014
446910,1430.0,Strategy,2014
446990,786.0,Indie,2014
446990,786.0,Strategy,2014
447000,28.0,Action,2024
447000,28.0,Adventure,2024
447000,28.0,Casual,2024
447000,28.0,RPG,2024
447020,0.0,Action,2014
447020,0.0,Adventure,2014
447020,0.0,Indie,2014
447100,25.0,Action,2013
447100,25.0,Casual,2013
447100,25.0,Indie,2013
447100,25.0,Strategy,2013
447170,8356.0,Casual,2014
447170,8356.0,Indie,2014
447170,8356.0,RPG,2014
447170,8356.0,Simulation,2014
447170,8356.0,Strategy,2014
447180,23.0,Casual,2014
447180,23.0,Indie,2014
447180,23.0,Early Access,2014
447200,3614.0,Action,2015
447200,3614.0,Adventure,2015
447200,3614.0,Casual,2015
447200,3614.0,Indie,2015
447200,3614.0,Strategy,2015
447240,103.0,Adventure,2024
447240,103.0,Casual,2024
447240,103.0,Indie,2024
447240,103.0,Action,2024
447270,984.0,Casual,2015
447270,984.0,Indie,2015
447270,984.0,Education,2015
447310,940.0,Casual,2015
447310,940.0,Indie,2015
447330,2.0,Action,2014
447330,2.0,Adventure,2014
447330,2.0,Indie,2014
447500,82819.0,Adventure,2014
447500,82819.0,Casual,2014
447530,47086.0,Free to Play,2014
447530,47086.0,Indie,2014
447530,47086.0,Strategy,2014
447570,5318.0,Racing,2014
447570,5318.0,Simulation,2014
447570,5318.0,Sports,2014
447780,3567.0,Racing,2014
447780,3567.0,Simulation,2014
447780,3567.0,Sports,2014
447800,3523.0,Racing,2015
447800,3523.0,Simulation,2015
447800,3523.0,Sports,2015
447820,94349.0,Racing,2014
447820,94349.0,Simulation,2014
447820,94349.0,Sports,2014
447850,24895.0,Action,2015
447850,24895.0,Free to Play,2015
447850,24895.0,Indie,2015
447850,24895.0,Casual,2015
447850,24895.0,Massively Multiplayer,2015
447860,9.0,Action,2015
447860,9.0,Indie,2015
447860,9.0,Early Access,2015
447880,31314.0,Casual,2014
447880,31314.0,Indie,2014
447890,6111.0,Action,2014
447940,394.0,Casual,2014
447940,394.0,Indie,2014
447940,394.0,Strategy,2014
447960,624.0,Free to Play,2015
447960,624.0,Massively Multiplayer,2015
447960,624.0,RPG,2015
447960,624.0,Strategy,2015
447970,9057.0,Adventure,2015
447970,9057.0,Indie,2015
447990,2722.0,Adventure,2014
447990,2722.0,Casual,2014
447990,2722.0,Indie,2014
447990,2722.0,RPG,2014
447990,2722.0,Strategy,2014
448000,2614.0,Adventure,2015
448000,2614.0,Casual,2015
448000,2614.0,Indie,2015
448000,2614.0,RPG,2015
448000,2614.0,Strategy,2015
448010,5117.0,Adventure,2015
448010,5117.0,Casual,2015
448010,5117.0,Indie,2015
448010,5117.0,RPG,2015
448010,5117.0,Strategy,2015
448020,3.0,Adventure,2015
448020,3.0,Casual,2015
448020,3.0,Indie,2015
448020,3.0,RPG,2015
448020,3.0,Strategy,2015
448050,145.0,Adventure,2015
448050,145.0,Casual,2015
448050,145.0,Indie,2015
448050,145.0,RPG,2015
448050,145.0,Strategy,2015
448060,104.0,Adventure,2014
448060,104.0,Casual,2014
448060,104.0,Indie,2014
448060,104.0,RPG,2014
448060,104.0,Strategy,2014
448070,9675.0,Adventure,2013
448070,9675.0,Casual,2013
448070,9675.0,Indie,2013
448070,9675.0,RPG,2013
448070,9675.0,Strategy,2013
448080,4188.0,Adventure,2013
448080,4188.0,Casual,2013
448080,4188.0,Indie,2013
448080,4188.0,RPG,2013
448080,4188.0,Strategy,2013
448090,418.0,Action,2013
448090,418.0,Adventure,2013
448110,1458.0,Action,2012
448110,1458.0,Casual,2012
448110,1458.0,Indie,2012
448110,1458.0,Sports,2012
448130,1384.0,Free to Play,2011
448130,1384.0,Indie,2011
448130,1384.0,Strategy,2011
448150,4114.0,Action,2013
448150,4114.0,Adventure,2013
448150,4114.0,Indie,2013
448150,4114.0,RPG,2013
448160,138.0,Action,2024
448160,138.0,Indie,2024
448230,19.0,Casual,2013
448230,19.0,Indie,2013
448240,2329.0,Action,2015
448240,2329.0,Indie,2015
448250,8080.0,Adventure,2014
448250,8080.0,Casual,2014
448250,8080.0,Indie,2014
448260,2917.0,Action,2014
448260,2917.0,Adventure,2014
448260,2917.0,Casual,2014
448260,2917.0,Indie,2014
448280,26047.0,Action,2014
448300,0.0,Casual,2015
448300,0.0,Simulation,2015
